GeneA GeneB
64375 23507
121006 57489
56126 55701
124446 56121
5862 5500
29801 91748
26051 402665
171017 30846
7975 221044
1044 9572
100287284 113130
1789 7574
7978 161742
3358 23598
60436 164633
118460 2773
84302 9762
26133 1406
827 64375
7399 1063
58513 79089
4637 2899
4152 55143
4685 64856
11338 57106
64848 430
139886 2872
339829 54768
4686 155382
79861 1185
59286 161497
10168 83541
1746 56252
93380 523
100287898 23105
5314 124989
54492 55194
9509 125988
8330 56652
10427 148266
55585 653519
554235 5187
84687 64793
6801 11007
390093 10076
139716 123099
80108 387755
9794 79176
80731 58158
55502 115703
254394 9656
314 7567
3202 30827
392376 10219
10857 80004
27344 114798
26245 10015
7769 83448
26585 9129
54468 7348
126133 116071
57597 22994
375791 55777
8897 399909
100144748 118490
147011 3964
91977 374879
10383 1396
9546 54477
22984 3914
89801 161497
7589 533
347344 29066
146227 79643
100170841 84871
147381 57549
219873 64769
79192 131583
64860 84684
56929 57216
84861 7483
339145 9914
5650 56915
1961 6560
6531 23225
151835 2905
283284 6144
6142 80019
25794 4761
283849 91748
6861 116535
79716 26039
1856 1396
4637 80194
79703 90853
9367 4735
1482 283212
5935 79676
554235 64864
219875 10076
84033 5957
390078 2243
8386 10124
55209 146198
222255 9149
79837 6635
7857 84467
51299 9411
121340 10163
55922 7423
221908 199704
25789 84667
5010 30846
2900 10745
147381 9049
285782 8174
6237 770
147807 27101
1609 6929
25794 64848
284273 23558
54212 4661
3226 387755
8463 3726
25794 22889
959 340529
84286 84444
29942 51027
26245 79621
57677 256435
124626 338442
30846 83657
7079 9411
554235 6169
55083 1131
10013 390616
23336 642938
79589 89792
8346 146212
827 9668
8292 91300
200958 401541
7410 63976
79191 5959
23230 732
30009 5792
30832 4779
81688 84687
23787 55337
89781 84700
90187 56949
1139 57528
4077 60491
3444 55671
4851 124245
84541 6670
374879 55432
7114 338599
5956 27302
133558 389084
3788 84894
387763 159989
9994 26277
9695 150094
9668 57610
83590 81559
6567 83638
131 4317
3013 145864
85417 8743
89801 26608
54540 389084
7552 285636
57799 25794
51230 2956
333 7423
25987 54961
7007 283948
5956 10418
3592 84140
115207 8266
8706 25953
84302 53822
728858 54961
54468 55777
54765 9672
56097 79191
8339 23277
203245 63941
147965 114791
374864 196951
10212 23351
11152 51412
162282 64847
4779 9755
2138 57216
134492 9990
579 7483
80333 10272
60436 84687
4007 4223
90060 23363
58484 126626
645811 256076
130574 7791
60436 9092
54940 91392
613 1639
28952 23403
7545 26137
8341 23533
25770 55128
390429 9789
1756 5612
23647 94107
84659 64333
221400 4340
79725 25895
399473 8913
349149 51285
1396 10418
64102 51360
7545 22889
10499 79848
79009 126917
51477 57649
6203 145853
375316 115196
7538 83449
26053 8648
5961 207
139285 6921
6632 401
6191 55611
54328 400935
91368 11014
7477 84312
7423 58512
84520 10897
23644 341799
253260 246330
50840 735
155061 283948
57717 151636
3700 3915
2735 127396
89801 9310
80024 533
3760 256933
10385 83463
5956 27253
285753 55791
79782 55757
55777 126917
399473 7075
63035 11040
6432 115992
57827 9672
100144748 2189
8339 10961
388327 9617
11173 55198
79884 79803
23264 7089
149478 4352
9028 23235
134147 388564
2745 26529
8346 389207
57799 55323
7589 388566
84687 57216
83755 10076
579 23351
2619 5437
81539 2615
7454 9825
340529 51585
54014 5074
55272 116535
57677 9666
55777 146212
285636 85438
647309 353274
347741 5836
84033 29953
25873 145853
8341 6491
6556 54537
10980 117608
6522 23433
81704 10870
84894 341799
392376 219790
10251 162282
83590 11282
390190 149371
100144748 4994
157922 8833
1964 1487
220988 121340
11338 7580
55512 122742
119692 5763
554235 2334
203062 84289
84226 26277
80709 201299
89801 84861
2887 259266
118442 3236
158931 80725
6323 91304
128434 9351
51617 200403
126859 79819
10612 345462
9780 197322
2323 643
64167 83933
26245 3242
643596 57696
7270 85379
51199 84504
643338 128853
117608 8431
402160 25763
55421 55323
7574 8495
79848 9351
2934 6425
5198 10154
8148 163933
2245 118881
84103 23160
439 2773
59274 27165
151056 9092
535 118460
7016 5097
9581 1954
90639 29767
653604 5743
5603 166815
4077 54507
157570 84226
58525 283807
445815 282890
386672 27122
55558 81282
5569 117608
387763 9677
57217 58506
51201 124925
26053 430
157638 83460
8326 10607
124857 430
55214 53822
30850 9903
100130958 157574
4607 81341
9762 388585
7555 9143
2186 54567
57343 9180
23111 338442
4733 6638
8266 83590
5439 79369
6018 9672
492311 8445
339665 55337
55311 81619
6861 2011
162972 51097
85409 57696
30846 64137
84309 6144
403341 23294
10858 11041
285313 641654
282890 375387
100271715 2846
100130827 6491
284992 129881
57570 127396
196403 23648
9840 79682
4909 341640
55422 221336
254783 51406
7633 1746
554235 11245
219952 126410
43 63892
2323 23363
5886 85406
644943 6097
92002 859
166793 400831
5294 220382
6829 3183
4077 8877
5781 5394
390067 126006
14 10858
4771 66035
83443 400916
6469 8140
287015 26525
29801 84926
10869 23334
91368 55052
388662 64167
57610 341799
64118 8128
9129 55929
4846 7791
8798 23436
8022 126792
51310 23334
57502 8148
117608 152519
4140 10006
2802 23504
5935 51593
163175 81569
7976 5727
402415 386672
5063 26127
11152 26585
9049 84134
254065 8705
10936 9755
5914 57175
554235 7483
65264 246330
440279 9992
403239 3151
10398 6223
10474 2011
283847 10388
220074 5818
80011 155382
56126 79003
780 26137
89801 4838
155382 63893
91461 83983
347404 25798
29085 55586
6615 9592
387763 55893
8744 55631
66035 80004
10189 8634
7771 83448
554235 91653
79581 4761
54777 10079
51122 7289
115196 121053
202 400935
154790 10163
10857 9924
50940 9351
7791 3399
4005 6161
23369 55337
23462 7545
1456 401
66035 54536
30811 55194
114803 9466
56269 7574
84687 143384
23401 5738
1856 4692
1961 960
1821 7030
3780 9412
55958 57106
5165 92815
130749 341019
79442 430
54888 84464
1482 408263
10395 63920
5050 100170841
2186 55352
8621 388552
27344 64793
1289 2553
6790 84467
9754 10256
151835 3671
387263 55038
57661 28231
4351 7556
1746 41
955 388564
4163 199834
219453 146059
8717 65243
65078 10432
139285 5140
7545 29953
203197 125988
149483 6491
25794 7976
5956 51160
3458 400757
50943 7589
154810 120114
124872 7399
203523 80135
79722 29801
51441 3226
317762 29895
79879 10634
7373 79803
54328 23558
55347 10870
340554 54328
83648 54436
768239 784
25930 284382
79324 64375
4086 64110
8237 56895
29930 118460
7866 23326
4956 51127
7730 201798
285349 440699
8450 10075
4956 30846
9797 65243
23770 124626
10212 7704
8907 9349
92715 56246
2592 64090
1964 3845
2928 387597
6615 8045
28999 84886
6949 57823
2846 1488
2569 51471
285659 3891
9351 80818
169714 57595
84131 8995
4902 29984
7461 51477
2539 983
10215 9419
160 146212
81551 26127
159090 6362
26517 55243
56903 2872
9529 10253
7932 338599
8339 6430
221895 121340
80233 55038
9754 155038
10169 904
92736 7477
133558 51477
11338 399473
4889 9064
343099 25953
387263 80233
92293 2539
554235 55777
7589 10116
345462 23334
378925 81629
80031 6699
84874 55471
121340 29765
161394 57562
26150 10842
84061 85455
92140 84504
11152 159989
341568 2905
3872 7140
22907 3839
9363 8326
5534 646658
7569 129521
285659 2615
84068 285550
10225 145407
1789 9668
2199 10861
54507 284723
8621 79665
959 128272
8187 79974
79012 8216
23334 127687
196403 6181
164633 430
7732 59286
1746 127002
55137 54913
202 27030
93979 10634
9149 8913
84941 763
53917 4771
7122 90417
256933 342667
79413 55505
30846 57718
5093 11189
25817 7321
5634 267002
7574 84445
25818 311
390010 11170
7376 10949
4005 904
4809 5929
527 22979
8326 6018
4902 146206
153579 9515
7732 83658
117608 8692
2719 64766
84446 160760
64943 57644
554235 10076
58484 90826
9755 341799
285349 84230
8341 23644
54777 2165
126402 10489
55262 2849
1396 114971
345462 1789
84924 9986
84293 90853
153090 80820
2909 7477
59271 10602
7425 81618
338 837
3280 904
7477 9416
57688 116535
4692 338761
9762 57649
2771 6144
130074 29101
1869 91300
2909 5476
94059 9429
22907 8785
25798 147040
59353 6853
54492 4637
23480 3015
79228 6602
7738 533
29882 79176
2815 5029
285671 55128
2323 89801
57446 2358
51343 387
100170841 83877
27344 7349
6288 92270
146212 64766
89801 375704
8241 4637
57570 64430
1287 345462
7589 118987
9039 6135
54876 57089
375704 84254
390010 26128
9618 10858
9684 83638
8749 199920
7633 27
55167 80764
7538 10489
5593 23401
2556 7589
26173 7109
7712 10945
9668 6388
116840 3169
84874 51474
26576 26233
53917 55282
154790 1131
3622 80757
5476 80255
4917 3167
10168 387755
60673 387849
8339 221687
340529 64324
9689 389941
5217 165257
6878 8330
23096 84667
1268 79191
29802 10076
5089 5609
8907 3306
8928 140700
92002 84437
285755 84125
2011 6888
26245 731
338662 8347
57082 54465
342372 57570
22981 4597
79192 5662
51763 7556
8570 84502
23090 10273
5901 84991
550631 10861
83894 8722
10449 116534
29085 8402
389118 85438
4692 7170
9684 4868
57215 54344
55777 219875
8216 4641
27330 2249
121340 9049
53834 22907
4826 5781
258010 10489
22866 196403
399671 140894
202052 9762
4761 9049
6954 80352
2334 147912
22838 140700
9858 114822
387763 401
7532 402
3488 113251
7984 540
8341 57062
7185 23601
4001 57731
4077 115265
6878 1856
219738 79009
8609 7699
23054 10076
55188 55128
51160 10858
347404 115207
23096 78992
5956 340481
9820 84250
390259 10499
79027 162282
8636 4091
2878 653437
345462 84330
8353 3420
29882 4799
166379 201514
54919 1953
63946 84504
390093 26267
7525 80128
83983 10076
7483 7044
4037 10401
51043 205
84033 116092
7584 253143
54492 5140
79083 7156
165904 2140
186 443
57544 3850
160 30846
23358 51477
388341 3215
2189 6491
51132 399473
57515 399473
9454 6667
342945 260293
729956 84287
9640 79176
134492 3927
8339 492311
114787 79101
84518 7140
2323 64856
64499 29966
112611 7423
400916 388
6906 53344
27253 11021
6136 54492
28316 2641
1406 30850
58 90874
27245 7556
27090 7080
7572 7570
9753 55608
5730 10376
7791 9985
220988 9670
375791 140461
2846 3233
3857 9725
6035 445372
9667 3042
340371 2580
81793 90799
285659 84302
6839 23223
91392 51230
8353 22924
7280 57104
340529 7178
579 143384
3223 377
8505 6129
63941 23014
8332 1944
10169 10607
81628 5612
353134 25806
390437 9372
115004 11000
155185 85409
112495 246
79109 57106
100507050 526
20 29801
30844 8590
83744 54532
347404 196403
25871 400935
8330 79012
5265 126638
161497 257160
57827 1062
22904 10938
26145 90007
84681 132320
25794 2140
100144748 8431
122060 246329
53916 5216
6142 5959
81488 4673
25980 79002
827 8621
10949 388
55049 5819
56903 339390
579 64793
2623 166968
54876 151056
284069 747
5281 89890
79027 3198
8330 124857
23054 126006
3400 3752
390067 5476
9630 54876
2824 7791
220963 5716
29106 7158
100130613 8728
2131 11282
59344 3295
8330 11180
10168 26747
54328 7030
64102 79009
221833 3021
256309 9672
8913 23277
3074 353323
3181 9464
5935 952
54798 983
90249 22907
26468 59348
11033 54442
124056 220107
51426 58475
26140 165140
390649 282616
84033 55282
5339 55130
644353 27445
728279 81872
131377 7752
8621 8575
50861 1510
389114 83442
54819 54930
3909 256933
341152 26051
23353 6397
5456 1960
97 5732
4846 55777
307 343169
50840 23587
2101 9672
64946 9668
89801 163175
64375 4898
6621 51231
7169 7020
7699 2787
6721 121275
2550 7545
2846 54566
4692 126917
100507050 23363
7732 115509
85438 26123
575 107
382 2703
126003 3195
5143 84101
63950 3694
29102 121006
10473 54014
4023 51802
79676 121275
64432 375323
3607 6135
339669 1339
25789 23318
55145 64926
23511 5998
6671 23787
4943 148268
390067 146057
140706 5612
91975 23014
6098 284071
55195 51249
23200 5909
84765 54790
100144748 3300
7471 55004
23759 1479
387763 51027
11156 163933
29934 50861
10858 196403
374768 4192
79027 57526
285555 8404
4306 79949
27344 25876
56916 11041
54328 576
57526 3399
57649 100287932
84187 23176
1002 9112
26017 3306
9755 84808
400935 6491
26173 9895
388566 8479
368 90381
23096 8339
2623 63974
1456 83983
286046 147746
390259 147381
57412 3422
390093 25953
57558 9935
2145 283234
54328 7079
9855 10844
64090 58158
64422 80194
9643 4674
9820 80063
10868 5810
11151 57216
28952 7589
389072 388552
27190 399473
55026 79033
81488 26123
8341 7158
89953 1339
50717 207
402682 121441
1756 1856
80194 25932
2804 8216
389114 9980
5002 10410
124801 1840
4204 9452
5442 84034
134187 1828
162466 79777
375444 7769
348262 4771
150681 55335
169841 11073
3996 93377
89870 5080
8505 64344
79002 343263
100507050 59353
80256 11180
8347 63892
80255 430
257397 22889
284348 6515
54345 55194
65989 91289
387763 63892
58473 5140
342372 57584
56548 10818
26476 8528
26127 128240
169355 7486
337977 65266
388566 55616
400793 83590
54876 9913
83657 9129
8330 79677
5067 2204
171017 51477
89792 8642
997 83460
84310 7161
23764 90417
51343 402682
65249 79768
148268 79600
6878 81559
285349 6508
9789 388585
2719 90
1856 54507
4956 8445
51406 23149
24138 219431
646424 201232
3490 116337
23588 246330
646658 81569
644 93343
84861 10505
140691 8045
26245 29999
5716 84063
26137 84861
2870 6508
23467 79623
23538 25789
375612 5089
8341 3067
389151 54827
54344 343263
165631 54918
221895 64319
65078 2101
400120 6231
221416 201931
1487 5906
100144748 4889
132160 54765
768239 4067
124056 80024
51477 116535
26517 147040
81696 55379
7016 399473
10869 9668
283377 220382
11188 114784
51441 11152
3400 11017
283160 402117
29072 89886
26137 51477
286046 10107
4851 3607
6142 29895
114787 7090
23581 4999
57511 55726
4909 2308
55904 25793
51654 80110
55502 5452
80142 26017
10927 126119
8326 2676
344838 90381
29803 29950
80063 7158
5731 84067
23209 79007
10980 11338
6615 11133
10966 810
51477 10818
26189 283237
394263 283254
286204 79192
84303 843
6144 5630
9542 51310
60401 7373
221613 55846
440193 22853
64090 439915
81628 55777
11043 333
7592 10236
100130742 643
389432 81544
6610 9411
6019 8751
57335 200312
9351 5450
4821 3217
2913 256933
1018 80332
222553 9221
23432 284680
51195 5956
2138 30846
11282 430
440836 79819
8913 4692
51645 398
8341 55188
51160 146212
7732 9114
116337 6512
9351 5557
56929 64847
79442 55128
5871 57053
6839 9684
57537 80148
8706 126695
57502 65056
84720 23334
3149 6201
8434 23309
26548 10168
3945 408
57335 439
