GeneA GeneB
5004 55893
1017 10265
9697 9709
64764 2673
9831 3487
84678 80201
7132 11274
7040 10237
50846 9915
51750 5223
83463 23038
3174 29978
7415 9236
2149 8505
7866 11018
4851 11182
7057 7846
4780 6793
9886 79682
3157 11041
6714 5827
3146 54892
164832 2690
84444 9926
6566 55355
1738 6443
2582 9143
9318 6383
2717 10551
571 9060
23435 64080
6597 445
2065 1808
6427 2697
50810 55596
6513 9246
5607 1870
545 51021
8574 2171
7855 9961
3856 10318
55723 6461
5294 5236
10327 23586
79073 54908
7942 7296
8444 79073
9616 2109
6217 6919
112885 6192
55825 79094
8202 466
9612 128
4664 2222
93594 994
5437 3312
23786 84617
57192 230
147807 7167
182 26578
117581 54881
160851 2274
89765 51375
10318 4245
124274 9695
6364 10868
9817 11098
2100 109
7321 3430
84634 9690
3420 10298
2247 3956
2987 6776
18 64374
26277 9903
1456 9928
27095 30844
5104 29082
2254 5096
63933 6714
5716 55325
55897 9926
10198 7296
7764 10962
1848 57192
6009 9246
10769 8079
23263 7159
79711 8869
310 4680
5019 9060
4864 29761
1287 5836
80216 55620
7004 25984
9020 7106
1543 55008
4088 10898
3028 7188
112885 51021
3126 54205
206358 29083
11162 4208
3157 25873
3827 9710
9121 10797
1051 51053
4067 4792
2353 23036
8028 10180
5711 90861
50 6722
5440 10147
4097 3315
64764 10221
10312 5588
56997 2736
5430 10552
2353 6478
58477 55324
4925 1066
7554 642
10868 4891
5566 4893
23761 3815
284119 6915
23401 6908
716 5800
6696 23335
558 9022
2353 1728
2184 80830
593 7105
7076 2582
5438 23161
56675 85236
11065 4925
57026 10962
27243 4208
10973 23240
79090 10551
5871 375346
23475 5111
5693 3303
1856 9821
1155 54205
160851 3043
5693 5467
7391 58478
6857 891
5590 5831
26993 57192
1717 7319
7077 50810
8611 5050
152687 518
7097 5300
4791 9482
23475 6810
11243 8303
10641 387
3164 4312
60528 54505
4780 10904
10555 9903
8543 25793
822 8091
10206 1027
353288 54504
1647 9961
10493 8566
861 10221
54821 3607
25839 8574
55437 56997
81550 4023
388677 1776
178 55008
51070 55585
57178 57192
7167 5982
83448 51465
7913 4830
2098 5720
10447 4282
9123 8323
89849 7319
6461 9060
26986 7296
478 4609
5707 4830
7357 1738
2782 10681
1123 26520
823 8334
79705 1666
7486 11167
1399 8349
10206 55197
9134 10298
5689 7083
9919 9276
4351 10059
3398 7298
5170 2873
348 3852
9459 3385
5530 64787
5361 5018
54915 1022
205 1051
29763 9392
5202 7086
9448 5058
51293 10849
331 6182
8550 6804
50808 64943
10114 3934
84936 29928
5782 26959
55556 7485
23522 51282
4923 8985
9568 11167
5347 10652
80314 8508
5423 84914
221692 5743
10797 1738
22938 10818
7423 7027
167465 5154
23408 8349
8703 9215
8837 1500
1892 4118
4914 6241
9200 9275
100 5018
23062 57192
285193 5721
7226 6793
5110 81611
9146 3988
4254 5290
8884 25966
406 5721
55011 5950
54472 8349
7296 2769
56654 20
403 4282
1054 83461
2954 23588
712 5611
127540 4208
23142 6382
207 8835
3925 10221
1513 10038
695 2958
8574 1831
84288 3383
3199 10190
351 85377
3313 79073
6909 10237
9924 2770
29078 6402
9869 2770
5523 27113
51274 1465
5230 10857
2737 8508
2064 665
51495 29083
81847 10551
54472 3028
3685 2185
6389 3930
823 5529
5295 9738
6491 6282
221 124222
7753 2109
5434 7153
5446 3161
2919 291
5300 81890
56889 23370
6210 5971
51268 54504
8165 23585
8050 1164
23186 840
26147 9842
596 7319
2309 6192
55662 3066
3337 3895
1045 1973
7276 8574
3784 5438
6258 3134
85442 23522
5684 5997
112812 4208
5355 5442
5927 4358
5925 23212
3164 56944
51704 11197
5106 55790
10329 58533
1504 4627
85236 79850
9897 843
10111 23705
50808 57192
4836 115201
7077 26872
81533 5917
7150 5111
5782 2886
8607 7086
2152 116832
1244 5289
4217 23
558 5884
8574 7905
63892 4282
10312 2769
5202 3815
331 5111
7357 8050
28969 80755
29102 2736
8565 10969
150094 6253
6256 4783
527 5111
8607 57405
3172 3945
2066 1891
4793 1465
332 10712
831 6118
25839 5590
7855 11004
350 983
10892 390
6050 8396
4846 10921
55300 11284
3313 5106
866 6241
8844 6675
2869 27244
5184 392
8894 7453
5580 10430
6659 26136
10285 293
7077 2224
1019 10112
10318 1212
5538 991
51330 30001
81570 6696
6097 10617
3667 8851
7504 6443
6566 29803
4856 39
169270 54205
5927 39
6194 5971
10057 10273
1465 5971
2079 10523
64215 50810
5018 10318
10670 9933
4303 9695
7088 10131
6208 3422
6461 10782
5605 1808
120892 79921
25800 10434
7846 2896
4300 307
7188 10237
84365 10237
1409 29105
25 6722
6300 23406
23029 5827
83737 63874
5335 12
51174 7018
2859 57192
2767 2335
7855 54107
7334 25873
2879 5467
23012 4493
29102 5720
9404 51385
80347 10419
2550 9842
54957 332
1385 644
1314 10112
324 3091
51109 23061
7103 7086
2355 2146
4601 7298
624 10320
2222 9133
4610 12
6251 81539
39 3833
6240 991
6857 7153
462 6117
7511 4494
2987 30968
7518 8243
23483 7272
347736 81
2064 23705
5782 9261
23244 1465
30836 4288
3998 5373
2781 3315
5813 6192
2033 27242
841 23406
25797 6915
2193 1738
55290 6832
6118 54884
7840 991
10014 23670
8408 7298
161 3312
4354 23512
3248 10007
3693 81539
1504 8140
55229 7466
4664 4208
64710 5664
25805 2146
604 3434
5029 1212
91464 5829
8667 1808
10691 26227
5993 5111
57448 1490
58477 7866
5518 6117
23451 2185
6598 2730
57149 23585
6648 8678
36 5770
8829 11152
51271 3628
2260 9690
7054 55756
56997 79947
64764 27075
7316 6342
84435 9842
5223 23670
8019 5927
11142 23326
7913 9793
199704 4232
7764 51116
7535 6119
10657 4705
57048 3489
2861 51335
1314 4925
7057 831
51495 23097
4864 6138
54541 9204
8525 3006
25865 8869
998 7167
7866 5441
3205 26020
7965 5917
1514 6915
9111 8050
6509 54442
9070 10190
259249 1788
2114 3385
375318 1445
26036 158471
85442 3315
3827 10046
5607 3269
6233 3015
114026 51646
6944 23140
8403 323
27336 23180
3108 6304
23387 51160
11004 7905
7484 7103
6201 5743
3716 9518
1182 102
28960 5073
7030 7511
2919 8835
6419 25874
6658 64080
29957 868
9955 8804
3053 9093
7867 8061
8536 6304
3029 9093
51422 9518
56997 3489
2861 10057
55224 1738
23011 9552
3164 5467
6897 7593
23528 10273
6337 23139
4781 10112
3202 55735
4038 85377
5104 22827
80237 7088
80854 9641
84288 3303
3215 23443
1399 7015
5782 23200
80347 9275
10014 3150
5793 3988
9833 4478
6258 4599
29883 3508
9143 7846
874 3336
6223 22974
11214 85236
6143 79961
2623 2778
5599 3988
27154 6130
2767 10273
3157 4208
10544 3240
637 5438
8019 5525
4040 3223
51750 9761
10381 8872
27231 7538
4613 10972
9120 1070
93 375346
26511 29058
9020 55337
2115 7070
10921 1373
7316 9518
10312 57406
25799 8834
22978 1211
221 5827
10395 22883
3398 55818
1454 54800
4923 23212
7088 661
9709 23265
8202 55337
3775 6850
54941 4830
6469 8574
115201 11041
5887 25987
328 27336
10641 4736
1385 10318
79071 10112
994 10237
3066 7018
25989 79947
9270 27346
3670 9926
2735 9552
415116 6402
6189 54930
9341 23180
5894 211
23743 7018
10482 9854
6491 4736
8848 684
3297 2731
51715 1066
7097 10551
823 39
2065 1301
4907 729238
1728 701
6184 81619
2886 124583
2356 10670
23670 10898
11162 51021
151126 22908
284086 5982
9935 1301
9123 51495
10381 64285
89766 60528
2064 55294
4234 5050
2064 12
537 54478
5292 5827
5747 6810
5770 1429
10146 7326
5709 4846
6303 3240
2963 51053
8650 3930
2683 9246
18 10498
8915 10845
5327 10273
388677 9792
6193 84790
4830 7153
8942 25966
1027 55699
1666 10935
7486 1788
10793 6304
84288 128
930 25825
10287 79947
6387 55723
5930 10695
1465 10120
6387 4118
9448 1978
25805 54386
4329 57192
5435 6251
10481 57658
51385 9975
8549 81539
10482 3280
8874 79080
167826 81831
5534 182
984 191
6696 3066
3556 27067
23509 1033
64786 7328
56940 22889
2909 1514
10020 8357
22818 875
80746 1301
55179 2908
1958 4792
5898 8140
222611 991
8829 7324
5566 2920
2180 1054
55082 9217
64428 7846
2853 51026
112858 3930
57693 7355
5689 55324
4893 23576
6672 3043
5325 10318
1399 6166
9868 10797
23186 5300
3458 6810
79094 7076
4214 7088
1756 10765
25 347902
546 8140
9788 7128
266977 16
7046 6195
80777 29083
9308 2778
8996 7866
4773 7103
3920 22796
780 178
2956 27163
8974 55872
586 25966
400 10950
11243 580
51586 51495
84890 7027
6603 332
2954 9978
170463 55802
5211 5831
2184 201254
7942 79961
10138 1717
57787 976
10523 81608
10247 8895
1647 9988
26271 23338
2634 2958
4232 11004
23510 54205
23492 1396
3572 4602
29940 5373
4089 3320
140685 64427
7150 9928
22938 7106
1981 30
25801 51719
79080 10797
10250 5111
54472 8683
340385 81533
1072 2697
4191 991
63892 5579
157 965
9700 10063
5320 6253
9690 1301
51588 30001
2932 5796
57117 1738
112885 6184
8408 4043
7840 3843
25805 10954
167465 2065
23029 8914
355 54682
6499 4776
1747 11167
2146 2817
11198 4303
60598 10024
5871 51005
10250 284266
9355 5777
3691 5796
53632 7153
7554 10797
383 5499
7428 328
2762 92335
27032 6192
10142 1301
23522 332
51433 55256
3988 6382
1616 2961
431707 387
9444 9133
694 5641
4212 11011
5184 9448
9134 1728
1525 27122
213 51293
7867 58478
5981 7076
1969 5525
116832 23499
230 9605
4968 5092
10892 375346
10298 7392
2582 54442
80025 1465
5603 9531
2805 51026
7020 4925
2717 55893
9897 7153
637 10487
26523 7105
7056 291
5710 54069
3856 23417
54438 8607
56654 1066
5434 23368
10023 481
329 392
2919 58533
4613 2037
8892 51663
10972 81892
1759 4931
7088 6390
2805 9267
25948 11197
80314 4830
3312 10099
10928 9531
4926 2771
7386 16
10127 124583
53831 54210
899 10782
4801 1738
10953 8407
5707 23710
7316 1019
23761 1066
1759 1738
5529 7358
10093 9903
2309 10589
55781 25966
3460 5547
9324 57192
6652 3162
6389 6304
4142 330
4907 79902
8613 1058
9831 51439
23361 5018
293 54850
2877 4282
55608 9114
5708 80149
6434 10954
7748 5468
18 5096
4613 4105
8797 4043
23378 23204
324 9275
1504 1019
10732 54987
7803 9189
11343 2101
83448 10379
51804 670
7013 7593
2625 23107
7078 3066
310 818
11232 5715
2355 10962
25803 56654
3670 8204
25799 10915
9787 7105
257240 4609
9989 55872
1646 54477
7074 9903
3309 11231
9700 3945
545 4601
23411 8625
6829 4830
22978 51031
4200 10237
5478 27238
57448 22996
6038 23338
7188 51202
10723 6304
2678 9710
51295 55699
11154 7074
5684 29911
984 3185
6129 4668
5328 27242
833 4891
11343 79134
10452 1728
4172 4175
5230 5467
2624 5018
7280 9500
3383 6697
23235 3628
2778 80020
23077 6461
18 4597
347736 4851
641 6879
23476 22827
3251 22
54546 8349
27095 9202
3126 29082
6509 9847
4817 9093
4931 58533
10972 392
54850 5096
4967 54504
6776 2961
10943 293
7840 51021
23326 5636
6474 9641
317719 5223
9517 80349
23564 23089
1647 54438
11015 6909
8850 58533
26227 6697
4087 5546
6883 6304
55256 23378
3932 8888
537 7018
11200 9519
5430 51306
11014 8869
10127 10206
7389 51385
163081 1738
6714 9055
29883 1066
1312 1917
26001 9746
9668 991
54821 23131
6794 23670
6189 3122
9897 7466
1849 5373
10488 378
1026 50813
4303 4282
433 2778
2778 57048
1503 6382
4067 54733
5566 5216
9308 2523
6519 3066
5355 2582
8607 55143
7702 9903
7353 4605
1019 1869
10270 133619
127396 10559
51170 3108
56616 5518
10523 8677
50604 10038
4092 8721
9156 2961
4833 6301
152687 2185
5230 429
1123 10013
6659 23649
51231 79188
10206 10641
10888 26227
8784 11098
4893 9112
4482 22902
11156 10049
1062 9246
57798 6915
7052 29926
10652 5255
6097 8985
7728 9961
5245 5836
5608 8444
2002 8869
9770 79960
1184 23097
85442 64781
8574 2243
2623 9712
64805 2034
5062 56889
23761 124583
51021 4061
23512 5830
7046 54914
55165 10519
3716 5018
23576 51382
9341 6182
51593 2287
1616 10557
91433 25984
4190 23180
6648 10845
1026 55159
112858 695
10468 23635
7443 10460
55107 26520
9709 10282
6118 1019
1385 51195
23743 4478
23761 30001
9123 81539
117154 51056
558 51021
6004 25874
11284 6868
2770 27244
5682 10007
386724 4609
23035 958
2760 10922
4817 890
10574 9546
5693 1244
7384 3320
10494 10499
5315 57149
5209 4208
8607 23161
344 5583
1173 55893
2861 2548
147686 10969
55179 533
7543 5547
51097 6678
55662 1337
3662 976
2678 991
23786 55793
2782 10298
2011 5921
1997 5800
342357 6832
51276 8243
5599 51466
11004 26580
58472 16
2160 6304
11182 3251
55699 90861
1974 58472
51172 1022
6605 23670
9322 79682
84365 3240
90678 7846
50808 1917
23097 10802
55536 22827
4088 1475
5260 64943
7753 57192
6195 80224
9709 55654
8915 4521
430 9854
10267 10318
169270 4799
6009 8312
847 8520
23411 79643
7357 3315
6217 23368
6282 23029
2171 9801
3251 11198
4700 4602
154197 11200
3456 55450
23576 8270
3788 652
1152 4830
2842 835
9601 56667
1326 10962
7384 26502
200081 4940
55300 23321
23029 10221
5770 80218
5894 2771
7165 10940
11057 30001
3832 7167
3791 6729
50604 8895
10494 891
51741 23149
23451 26520
2885 23335
5819 1500
3673 6723
55968 26064
3336 9926
1452 1500
7165 60485
5681 991
5331 22827
11044 22934
637 83716
1831 5357
5522 51053
7852 684
5355 10165
5073 80349
23325 11197
7296 10494
3456 9133
10270 7298
11214 392
23314 9641
6387 664
818 8321
9249 4023
581 200081
4233 51316
6117 9525
4720 26520
3567 23647
7334 27258
29922 10489
51776 23597
56940 9801
51231 6277
2987 54973
1633 54733
6598 1396
558 54733
124626 23536
5184 4792
8604 79947
1454 80097
8655 9905
9700 2770
10038 54700
339327 54205
5034 22883
8703 84617
25805 4723
6845 8895
8900 162427
5359 9877
64121 6192
2241 56984
23361 10273
11230 1635
26086 10857
2064 267
22937 9361
65975 10585
23761 3029
811 23670
5792 9093
2582 10980
835 55818
3667 26872
6335 54442
10127 1052
2624 4023
7849 4172
9709 1063
7494 57515
4232 178
11197 3934
7345 291
54512 5691
5018 23107
6335 81539
2625 11200
25799 23160
5727 8204
5049 835
284058 6192
8869 23585
9246 10413
146434 55008
4968 3329
375449 6908
4664 2617
2932 11344
4618 6284
148479 25825
51382 11223
7490 684
2683 64135
3202 79612
790 57019
6429 5613
5629 5111
7316 57406
5859 2131
1613 79143
128 3417
1399 50853
2302 29922
8914 216
6240 529
55300 5373
6194 598
284252 51097
5423 6275
7132 23670
7803 10112
6259 7443
2064 7264
3000 51203
10621 1351
4016 9794
79142 3978
965 5980
3708 2115
4605 56992
993 57109
54815 57192
10614 4282
126375 670
54556 1465
23512 1839
10892 8804
6793 147179
112858 29082
2683 3956
58528 5796
8409 466
7543 9903
54821 552889
182 9847
22938 10782
5824 51031
55312 57192
9833 9935
6583 55893
1017 3006
10128 4282
5428 4232
23014 10652
6722 2697
257397 6509
51160 57017
9217 29925
7186 5800
27032 5438
53343 55760
5295 7074
340273 4023
80204 3956
51271 1666
641 23423
27243 8638
4905 5901
2623 9903
6257 9093
10465 7296
23451 29927
657 10641
2263 23258
24148 51495
3248 1066
3170 6603
6189 5901
1465 9817
59343 124565
4609 112611
91949 1978
54555 4088
7040 3945
84923 114884
5894 65095
4609 22948
8505 991
7421 11182
8900 23288
221895 51141
7415 983
7040 9270
11083 5546
7520 5588
9926 6839
7001 3956
5888 991
22938 175
53343 6499
10644 29911
169270 11344
51290 5884
10645 55256
3481 22948
388 9361
1198 56654
5793 54499
10682 813
266977 29902
8667 991
5708 55070
10991 3693
57474 5211
8635 2697
266977 23705
2057 718
226 55664
3309 2109
6196 6616
6196 27341
4860 22809
5582 2770
1456 23705
2735 55748
238 5110
2146 10180
7321 3276
230 55733
25976 79902
10533 23300
1955 10695
3485 9133
6513 7485
10898 55608
4864 5111
9020 727
57541 51005
57326 1021
7077 5111
10898 23463
28960 60685
121549 5373
488 3815
51222 7296
3066 27075
8915 5715
79143 84890
22796 466
427 6382
10664 10057
11331 5111
51545 27244
400 51329
9232 23200
2067 8653
2235 5275
7466 50813
694 3875
7733 5800
9924 4363
64067 4072
7188 29127
7984 54704
4212 79643
9121 3838
10673 9926
3456 1153
9770 1870
8243 54442
51741 5613
8804 85377
10138 23368
6777 10905
874 54881
2729 10972
9709 5438
595 3315
5184 3399
6256 7018
9928 1396
2778 4791
2078 10617
375 10190
3566 3099
30 30836
6832 1649
27 55699
874 27122
9697 79670
26993 6548
51097 9817
7913 7018
9831 10801
8833 3337
523 5257
7543 55013
5223 375346
10270 60490
5547 4502
353 7298
1374 11041
5498 2771
120103 64167
55662 6696
1958 3251
51335 51293
27 517
3225 5971
6591 22934
9221 57826
1021 55790
383 51181
342357 27122
51635 23038
9453 1917
6722 54499
51720 5997
5709 1676
84844 4830
39 54838
30849 6119
513 1459
9700 4794
4637 5721
100133941 5641
602 7866
3458 79019
7389 4478
91464 2778
4087 3315
9929 9518
10574 3930
7048 4023
162699 10775
23411 6284
6259 3551
8604 3856
